,file,f1_score,precision,recall,model_type,instructed,model_configurations,model_size,quantization,fine_tuning,maxNewTokensFactor,nShotsInference,model,training_params_string,bnb_4bit_compute_dtype,r,lora_alpha,lora_dropout,gradient_accumulation_steps,learning_rate
3,data/mistral/NoQuant_FT/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.05_8_0.0002.csv,0.5985500241662638,0.6728971962616822,0.5389972144846796,mistral,instructed,NoQuant_FT,7,NoQuant,FT,4,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.05_8_0.0002.csv,torch.bfloat16,16.0,32.0,0.05,8.0,0.0002
4,data/mistral/NoQuant_FT/maxNewTokensFactor4_nShotsInference2_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.05_8_0.0002.csv,0.57571649883811,0.6347139197267293,0.5267540751240255,mistral,instructed,NoQuant_FT,7,NoQuant,FT,4,2,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.05_8_0.0002.csv,torch.bfloat16,16.0,32.0,0.05,8.0,0.0002
5,data/mistral/NoQuant_FT/maxNewTokensFactor4_nShotsInference2_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.05_2_0.0002.csv,0.5844335703074508,0.6215632364493323,0.5514898065865134,mistral,instructed,NoQuant_FT,7,NoQuant,FT,4,2,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_32_32_0.05_2_0.0002.csv,torch.bfloat16,32.0,32.0,0.05,2.0,0.0002
6,data/mistral/NoQuant_FT/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.01_8_0.0002.csv,0.6327476346785093,0.7256421612046059,0.5609380349195481,mistral,instructed,NoQuant_FT,7,NoQuant,FT,4,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.01_8_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,8.0,0.0002
7,data/mistral/NoQuant_FT/maxNewTokensFactor4_nShotsInference2_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.01_8_0.0002.csv,0.6008845208845209,0.6981045900890614,0.527432712215321,mistral,instructed,NoQuant_FT,7,NoQuant,FT,4,2,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.01_8_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,8.0,0.0002
8,data/mistral/NoQuant_FT/maxNewTokensFactor4_nShotsInference2_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.01_2_0.0002.csv,0.6119052281182691,0.7017740848865933,0.5424405485158826,mistral,instructed,NoQuant_FT,7,NoQuant,FT,4,2,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.01_2_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,2.0,0.0002
9,data/mistral/NoQuant_FT/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.05_4_0.0002.csv,0.6178606476938174,0.7165945822900068,0.5430395031913059,mistral,instructed,NoQuant_FT,7,NoQuant,FT,4,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.05_4_0.0002.csv,torch.bfloat16,16.0,32.0,0.05,4.0,0.0002
10,data/mistral/NoQuant_FT/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.01_2_0.0002.csv,0.623174899036968,0.7585076884295437,0.5288224956063269,mistral,instructed,NoQuant_FT,7,NoQuant,FT,4,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.01_2_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,2.0,0.0002
0,data/mistral/NoQuant_base_bfloat16/maxNewTokensFactor4_nShotsInference4_BaseModel_Mistral-7B-Instruct-v0.2_None.csv,0.521370479321682,0.5421990282526543,0.5020829861689718,mistral,instructed,NoQuant_base_bfloat16,7,NoQuant,base,4,4,BaseModel_Mistral-7B-Instruct-v0.2_None,,,,,,,
1,data/mistral/NoQuant_base_bfloat16/maxNewTokensFactor8_nShotsInference1_BaseModel_Mistral-7B-Instruct-v0.2_None.csv,0.5330245188084018,0.5486682012495889,0.5182481751824818,mistral,instructed,NoQuant_base_bfloat16,7,NoQuant,base,8,1,BaseModel_Mistral-7B-Instruct-v0.2_None,,,,,,,
2,data/mistral/NoQuant_base_bfloat16/maxNewTokensFactor8_nShotsInference4_BaseModel_Mistral-7B-Instruct-v0.2_None.csv,0.5574139142656359,0.514396887159533,0.6082822085889571,mistral,instructed,NoQuant_base_bfloat16,7,NoQuant,base,8,4,BaseModel_Mistral-7B-Instruct-v0.2_None,,,,,,,
3,data/mistral/NoQuant_base_bfloat16/maxNewTokensFactor4_nShotsInference1_BaseModel_Mistral-7B-Instruct-v0.2_None.csv,0.5049778761061947,0.5688473520249221,0.4540029835902536,mistral,instructed,NoQuant_base_bfloat16,7,NoQuant,base,4,1,BaseModel_Mistral-7B-Instruct-v0.2_None,,,,,,,
4,data/mistral/NoQuant_base_bfloat16/maxNewTokensFactor2_nShotsInference3_BaseModel_Mistral-7B-Instruct-v0.2_None.csv,0.3755032328900818,0.6004682013265704,0.2731629392971246,mistral,instructed,NoQuant_base_bfloat16,7,NoQuant,base,2,3,BaseModel_Mistral-7B-Instruct-v0.2_None,,,,,,,
5,data/mistral/NoQuant_base_bfloat16/maxNewTokensFactor8_nShotsInference2_BaseModel_Mistral-7B-Instruct-v0.2_None.csv,0.5105454545454545,0.5645103645461044,0.4659979347986429,mistral,instructed,NoQuant_base_bfloat16,7,NoQuant,base,8,2,BaseModel_Mistral-7B-Instruct-v0.2_None,,,,,,,
6,data/mistral/NoQuant_base_bfloat16/maxNewTokensFactor2_nShotsInference0_BaseModel_Mistral-7B-Instruct-v0.2_None.csv,0.3583558946591189,0.5770907649623465,0.259860788863109,mistral,instructed,NoQuant_base_bfloat16,7,NoQuant,base,2,0,BaseModel_Mistral-7B-Instruct-v0.2_None,,,,,,,
7,data/mistral/NoQuant_base_bfloat16/maxNewTokensFactor4_nShotsInference2_BaseModel_Mistral-7B-Instruct-v0.2_None.csv,0.4861374857576908,0.6010800657431322,0.4080981986290451,mistral,instructed,NoQuant_base_bfloat16,7,NoQuant,base,4,2,BaseModel_Mistral-7B-Instruct-v0.2_None,,,,,,,
8,data/mistral/NoQuant_base_bfloat16/maxNewTokensFactor4_nShotsInference0_BaseModel_Mistral-7B-Instruct-v0.2_None.csv,0.4594370860927152,0.5598991172761665,0.389542024916652,mistral,instructed,NoQuant_base_bfloat16,7,NoQuant,base,4,0,BaseModel_Mistral-7B-Instruct-v0.2_None,,,,,,,
9,data/mistral/NoQuant_base_bfloat16/maxNewTokensFactor2_nShotsInference2_BaseModel_Mistral-7B-Instruct-v0.2_None.csv,0.3502697277631413,0.623492630638678,0.2435450104675506,mistral,instructed,NoQuant_base_bfloat16,7,NoQuant,base,2,2,BaseModel_Mistral-7B-Instruct-v0.2_None,,,,,,,
10,data/mistral/NoQuant_base_bfloat16/maxNewTokensFactor8_nShotsInference0_BaseModel_Mistral-7B-Instruct-v0.2_None.csv,0.5039279555470396,0.5629280821917808,0.456122095039889,mistral,instructed,NoQuant_base_bfloat16,7,NoQuant,base,8,0,BaseModel_Mistral-7B-Instruct-v0.2_None,,,,,,,
11,data/mistral/NoQuant_base_bfloat16/maxNewTokensFactor2_nShotsInference1_BaseModel_Mistral-7B-Instruct-v0.2_None.csv,0.3764336593021852,0.6012340917855765,0.2739894551845342,mistral,instructed,NoQuant_base_bfloat16,7,NoQuant,base,2,1,BaseModel_Mistral-7B-Instruct-v0.2_None,,,,,,,
12,data/mistral/NoQuant_base_bfloat16/maxNewTokensFactor4_nShotsInference3_BaseModel_Mistral-7B-Instruct-v0.2_None.csv,0.5208732986206267,0.5827882256745708,0.4708505367464905,mistral,instructed,NoQuant_base_bfloat16,7,NoQuant,base,4,3,BaseModel_Mistral-7B-Instruct-v0.2_None,,,,,,,
13,data/mistral/NoQuant_base_bfloat16/maxNewTokensFactor2_nShotsInference4_BaseModel_Mistral-7B-Instruct-v0.2_None.csv,0.3782681698248981,0.5761782974059189,0.2815568648455633,mistral,instructed,NoQuant_base_bfloat16,7,NoQuant,base,2,4,BaseModel_Mistral-7B-Instruct-v0.2_None,,,,,,,
14,data/mistral/NoQuant_base_bfloat16/maxNewTokensFactor8_nShotsInference3_BaseModel_Mistral-7B-Instruct-v0.2_None.csv,0.5325705568268497,0.5311121253613267,0.5340370200397736,mistral,instructed,NoQuant_base_bfloat16,7,NoQuant,base,8,3,BaseModel_Mistral-7B-Instruct-v0.2_None,,,,,,,
0,data/llama/7B_NoQuant_FT/maxNewTokensFactor8_nShotsInference4_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.01_4_0.0002.csv,0.6246404208103888,0.6493506493506493,0.601741884402217,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,8,4,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_64_32_0.01_4_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,4.0,0.0002
1,data/llama/7B_NoQuant_FT/maxNewTokensFactor4_nShotsInference2_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.01_4_0.0002.csv,0.5628151260504202,0.7161186848436247,0.4635750129780239,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,4,2,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_64_32_0.01_4_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,4.0,0.0002
2,data/llama/7B_NoQuant_FT/maxNewTokensFactor8_nShotsInference4_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_32_64_0.01_4_0.0002.csv,0.580845521939491,0.7017671266037279,0.4954708596821056,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,8,4,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_32_64_0.01_4_0.0002.csv,torch.bfloat16,32.0,64.0,0.01,4.0,0.0002
3,data/llama/7B_NoQuant_FT/maxNewTokensFactor4_nShotsInference0_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.01_4_0.0002.csv,0.0455669374779229,0.645,0.0236177224459904,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,4,0,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_16_32_0.01_4_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,4.0,0.0002
4,data/llama/7B_NoQuant_FT/maxNewTokensFactor4_nShotsInference2_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_32_64_0.01_4_0.0002.csv,0.5456151977026729,0.7442000602591142,0.4306887532693984,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,4,2,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_32_64_0.01_4_0.0002.csv,torch.bfloat16,32.0,64.0,0.01,4.0,0.0002
5,data/llama/7B_NoQuant_FT/maxNewTokensFactor4_nShotsInference4_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_16_64_0.01_4_0.0002.csv,0.5736171906088341,0.6992481203007519,0.4862540057345252,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,4,4,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_16_64_0.01_4_0.0002.csv,torch.bfloat16,16.0,64.0,0.01,4.0,0.0002
6,data/llama/7B_NoQuant_FT/maxNewTokensFactor8_nShotsInference2_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_16_64_0.01_4_0.0002.csv,0.5787004691086934,0.7043245869776482,0.4911062171777062,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,8,2,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_16_64_0.01_4_0.0002.csv,torch.bfloat16,16.0,64.0,0.01,4.0,0.0002
7,data/llama/7B_NoQuant_FT/maxNewTokensFactor8_nShotsInference0_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.01_4_0.0002.csv,0.626224566691786,0.7070835992342055,0.5619611158072697,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,8,0,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_32_32_0.01_4_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,4.0,0.0002
8,data/llama/7B_NoQuant_FT/maxNewTokensFactor8_nShotsInference0_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_64_64_0.01_4_0.0002.csv,0.0021933832937305,0.4615384615384615,0.0010993037742762,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,8,0,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_64_64_0.01_4_0.0002.csv,torch.bfloat16,64.0,64.0,0.01,4.0,0.0002
9,data/llama/7B_NoQuant_FT/maxNewTokensFactor8_nShotsInference0_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.01_4_0.0002.csv,0.440572351719363,0.666550279329609,0.3290244743192003,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,8,0,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_64_32_0.01_4_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,4.0,0.0002
10,data/llama/7B_NoQuant_FT/maxNewTokensFactor8_nShotsInference2_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.01_4_0.0002.csv,0.491146858002546,0.7173766058147397,0.3733943339785324,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,8,2,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_16_32_0.01_4_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,4.0,0.0002
11,data/llama/7B_NoQuant_FT/maxNewTokensFactor8_nShotsInference0_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_32_64_0.01_4_0.0002.csv,0.1274688796680498,0.734225621414914,0.0697928026172301,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,8,0,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_32_64_0.01_4_0.0002.csv,torch.bfloat16,32.0,64.0,0.01,4.0,0.0002
12,data/llama/7B_NoQuant_FT/maxNewTokensFactor4_nShotsInference4_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.01_4_0.0002.csv,0.5524248455012046,0.6976190476190476,0.4572568059649731,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,4,4,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_16_32_0.01_4_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,4.0,0.0002
13,data/llama/7B_NoQuant_FT/maxNewTokensFactor4_nShotsInference0_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_16_64_0.01_4_0.0002.csv,0.5511725926726466,0.7412790697674418,0.4386719421985205,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,4,0,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_16_64_0.01_4_0.0002.csv,torch.bfloat16,16.0,64.0,0.01,4.0,0.0002
14,data/llama/7B_NoQuant_FT/maxNewTokensFactor4_nShotsInference2_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.01_4_0.0002.csv,0.5139460448102424,0.7317708333333334,0.3960535588442565,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,4,2,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_32_32_0.01_4_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,4.0,0.0002
15,data/llama/7B_NoQuant_FT/maxNewTokensFactor8_nShotsInference4_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.01_4_0.0002.csv,0.6133873492311942,0.6660667866426715,0.5684300341296928,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,8,4,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_32_32_0.01_4_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,4.0,0.0002
16,data/llama/7B_NoQuant_FT/maxNewTokensFactor4_nShotsInference2_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_64_64_0.01_4_0.0002.csv,0.487247353224254,0.7431192660550459,0.3624485412564883,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,4,2,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_64_64_0.01_4_0.0002.csv,torch.bfloat16,64.0,64.0,0.01,4.0,0.0002
17,data/llama/7B_NoQuant_FT/maxNewTokensFactor8_nShotsInference4_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_64_64_0.01_4_0.0002.csv,0.4728493689938636,0.6997943797121315,0.3570554292708515,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,8,4,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_64_64_0.01_4_0.0002.csv,torch.bfloat16,64.0,64.0,0.01,4.0,0.0002
18,data/llama/7B_NoQuant_FT/maxNewTokensFactor8_nShotsInference4_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.01_4_0.0002.csv,0.5803761877060306,0.6661473403071444,0.5141728225390826,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,8,4,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_16_32_0.01_4_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,4.0,0.0002
19,data/llama/7B_NoQuant_FT/maxNewTokensFactor4_nShotsInference2_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.01_4_0.0002.csv,0.4864410847132229,0.7465930018416206,0.3607403452571632,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,4,2,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_16_32_0.01_4_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,4.0,0.0002
20,data/llama/7B_NoQuant_FT/maxNewTokensFactor4_nShotsInference0_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_32_64_0.01_4_0.0002.csv,0.1172321128653006,0.758695652173913,0.0635238441936658,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,4,0,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_32_64_0.01_4_0.0002.csv,torch.bfloat16,32.0,64.0,0.01,4.0,0.0002
21,data/llama/7B_NoQuant_FT/maxNewTokensFactor4_nShotsInference0_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.01_4_0.0002.csv,0.3681128560021293,0.7147286821705426,0.2478938877935113,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,4,0,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_64_32_0.01_4_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,4.0,0.0002
22,data/llama/7B_NoQuant_FT/maxNewTokensFactor4_nShotsInference4_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_64_64_0.01_4_0.0002.csv,0.451534928692289,0.7102661596958175,0.330970942593905,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,4,4,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_64_64_0.01_4_0.0002.csv,torch.bfloat16,64.0,64.0,0.01,4.0,0.0002
23,data/llama/7B_NoQuant_FT/maxNewTokensFactor8_nShotsInference2_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_64_64_0.01_4_0.0002.csv,0.5243958048335613,0.7504078303425775,0.4030138426493779,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,8,2,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_64_64_0.01_4_0.0002.csv,torch.bfloat16,64.0,64.0,0.01,4.0,0.0002
24,data/llama/7B_NoQuant_FT/maxNewTokensFactor4_nShotsInference4_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.01_4_0.0002.csv,0.5740759391680935,0.6859205776173285,0.4935919639764461,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,4,4,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_32_32_0.01_4_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,4.0,0.0002
25,data/llama/7B_NoQuant_FT/maxNewTokensFactor8_nShotsInference0_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_16_64_0.01_4_0.0002.csv,0.6274810460856973,0.6806505267048605,0.5820164348925411,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,8,0,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_16_64_0.01_4_0.0002.csv,torch.bfloat16,16.0,64.0,0.01,4.0,0.0002
26,data/llama/7B_NoQuant_FT/maxNewTokensFactor8_nShotsInference2_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.01_4_0.0002.csv,0.5361050328227571,0.7263563593240439,0.4248309346280561,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,8,2,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_32_32_0.01_4_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,4.0,0.0002
27,data/llama/7B_NoQuant_FT/maxNewTokensFactor8_nShotsInference0_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.01_4_0.0002.csv,0.0817768803634528,0.6361256544502618,0.0436971767667685,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,8,0,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_16_32_0.01_4_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,4.0,0.0002
28,data/llama/7B_NoQuant_FT/maxNewTokensFactor8_nShotsInference2_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_32_64_0.01_4_0.0002.csv,0.5851249871412406,0.7423649177760376,0.4828522920203735,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,8,2,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_32_64_0.01_4_0.0002.csv,torch.bfloat16,32.0,64.0,0.01,4.0,0.0002
29,data/llama/7B_NoQuant_FT/maxNewTokensFactor2_nShotsInference0_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.01_2_0.0002.csv,0.4422242671223872,0.7994296577946768,0.3056514628384517,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,2,0,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_16_32_0.01_2_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,2.0,0.0002
30,data/llama/7B_NoQuant_FT/maxNewTokensFactor4_nShotsInference4_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_32_64_0.01_4_0.0002.csv,0.5432803071859572,0.7233420975752264,0.4349964862965566,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,4,4,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_32_64_0.01_4_0.0002.csv,torch.bfloat16,32.0,64.0,0.01,4.0,0.0002
31,data/llama/7B_NoQuant_FT/maxNewTokensFactor8_nShotsInference2_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.01_4_0.0002.csv,0.6000576978555631,0.7015965819653699,0.5241935483870968,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,8,2,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_64_32_0.01_4_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,4.0,0.0002
32,data/llama/7B_NoQuant_FT/maxNewTokensFactor4_nShotsInference4_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.01_4_0.0002.csv,0.5899056695516873,0.6958017894012388,0.511985145172181,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,4,4,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_64_32_0.01_4_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,4.0,0.0002
33,data/llama/7B_NoQuant_FT/maxNewTokensFactor4_nShotsInference0_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_64_64_0.01_4_0.0002.csv,0.002194988110481,0.6666666666666666,0.0010993037742762,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,4,0,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_64_64_0.01_4_0.0002.csv,torch.bfloat16,64.0,64.0,0.01,4.0,0.0002
34,data/llama/7B_NoQuant_FT/maxNewTokensFactor4_nShotsInference2_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_16_64_0.01_4_0.0002.csv,0.5344658608297942,0.7316636851520573,0.4209984559958826,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,4,2,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_16_64_0.01_4_0.0002.csv,torch.bfloat16,16.0,64.0,0.01,4.0,0.0002
35,data/llama/7B_NoQuant_FT/maxNewTokensFactor4_nShotsInference0_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.01_4_0.0002.csv,0.5718816067653276,0.7246182694883472,0.4723240789243932,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,4,0,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_32_32_0.01_4_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,4.0,0.0002
36,data/llama/7B_NoQuant_FT/maxNewTokensFactor8_nShotsInference4_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_16_64_0.01_4_0.0002.csv,0.6145109340566197,0.6546866534224309,0.5789809934515253,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,8,4,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_16_64_0.01_4_0.0002.csv,torch.bfloat16,16.0,64.0,0.01,4.0,0.0002
37,data/llama/7B_NoQuant_FT/maxNewTokensFactor4_nShotsInference4_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.01_2_0.0002.csv,0.6123823675086676,0.716670530952933,0.5345901072293324,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,4,4,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_32_32_0.01_2_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,2.0,0.0002
38,data/llama/7B_NoQuant_FT/maxNewTokensFactor4_nShotsInference0_llama-2-7b-chat-hf_adapters_en.layer1_NoQuant_torch.bfloat16_16_64_0.01_8_0.0002.csv,0.563558920965452,0.6346194841185249,0.506809669731018,llama,instructed,7B_NoQuant_FT,7,NoQuant,FT,4,0,llama-2-7b-chat-hf,en.layer1_NoQuant_torch.bfloat16_16_64_0.01_8_0.0002.csv,torch.bfloat16,16.0,64.0,0.01,8.0,0.0002
